Primary Type,Community Area,Arrest,Counts
SEX OFFENSE,67.0,True,125
SEX OFFENSE,68.0,False,480
SEX OFFENSE,68.0,True,134
SEX OFFENSE,69.0,False,442
SEX OFFENSE,69.0,True,114
SEX OFFENSE,70.0,False,206
SEX OFFENSE,70.0,True,48
SEX OFFENSE,71.0,False,472
SEX OFFENSE,71.0,True,128
SEX OFFENSE,72.0,False,72
SEX OFFENSE,72.0,True,33
SEX OFFENSE,73.0,False,232
SEX OFFENSE,73.0,True,57
SEX OFFENSE,74.0,False,64
SEX OFFENSE,74.0,True,30
SEX OFFENSE,75.0,False,132
SEX OFFENSE,75.0,True,31
SEX OFFENSE,76.0,False,87
SEX OFFENSE,76.0,True,49
SEX OFFENSE,77.0,False,266
SEX OFFENSE,77.0,True,109
STALKING,1.0,False,65
STALKING,1.0,True,13
STALKING,2.0,False,61
STALKING,2.0,True,6
STALKING,3.0,False,53
STALKING,3.0,True,5
STALKING,4.0,False,36
STALKING,4.0,True,7
STALKING,5.0,False,38
STALKING,5.0,True,4
STALKING,6.0,False,92
STALKING,6.0,True,13
STALKING,7.0,False,38
STALKING,7.0,True,14
STALKING,8.0,False,160
STALKING,8.0,True,22
STALKING,9.0,False,10
STALKING,10.0,False,26
STALKING,10.0,True,2
STALKING,11.0,False,34
STALKING,11.0,True,7
STALKING,12.0,False,12
STALKING,12.0,True,3
STALKING,13.0,False,14
STALKING,13.0,True,6
STALKING,14.0,False,36
STALKING,14.0,True,6
STALKING,15.0,False,53
STALKING,15.0,True,6
STALKING,16.0,False,52
STALKING,16.0,True,13
STALKING,17.0,False,35
STALKING,17.0,True,3
STALKING,18.0,False,6
STALKING,18.0,True,2
STALKING,19.0,False,60
STALKING,19.0,True,6
STALKING,20.0,False,25
STALKING,20.0,True,1
STALKING,21.0,False,28
STALKING,21.0,True,9
STALKING,22.0,False,90
STALKING,22.0,True,14
STALKING,23.0,False,93
STALKING,23.0,True,19
STALKING,24.0,False,107
STALKING,24.0,True,13
STALKING,25.0,False,143
STALKING,25.0,True,25
STALKING,26.0,False,42
STALKING,26.0,True,2
STALKING,27.0,False,83
STALKING,27.0,True,13
STALKING,28.0,False,140
STALKING,28.0,True,22
STALKING,29.0,False,99
STALKING,29.0,True,17
STALKING,30.0,False,69
STALKING,30.0,True,13
STALKING,31.0,False,52
STALKING,31.0,True,11
STALKING,32.0,False,95
STALKING,32.0,True,32
STALKING,33.0,False,48
STALKING,33.0,True,4
STALKING,34.0,False,12
STALKING,34.0,True,5
STALKING,35.0,False,65
STALKING,35.0,True,2
STALKING,36.0,False,20
STALKING,36.0,True,1
STALKING,37.0,False,14
STALKING,37.0,True,2
STALKING,38.0,False,60
STALKING,38.0,True,6
STALKING,39.0,False,29
STALKING,39.0,True,4
STALKING,40.0,False,41
STALKING,40.0,True,8
STALKING,41.0,False,40
STALKING,41.0,True,9
STALKING,42.0,False,70
STALKING,42.0,True,5
STALKING,43.0,False,155
STALKING,43.0,True,13
STALKING,44.0,False,140
STALKING,44.0,True,13
STALKING,45.0,False,26
STALKING,45.0,True,4
STALKING,46.0,False,72
STALKING,46.0,True,19
STALKING,47.0,False,10
STALKING,48.0,False,26
STALKING,48.0,True,7
STALKING,49.0,False,103
STALKING,49.0,True,13
STALKING,50.0,False,31
STALKING,50.0,True,6
STALKING,51.0,False,36
STALKING,51.0,True,4
STALKING,52.0,False,27
STALKING,52.0,True,3
STALKING,53.0,False,65
STALKING,53.0,True,8
STALKING,54.0,False,27
STALKING,54.0,True,3
STALKING,55.0,False,23
STALKING,55.0,True,3
STALKING,56.0,False,38
STALKING,56.0,True,3
STALKING,57.0,False,11
STALKING,57.0,True,3
STALKING,58.0,False,45
STALKING,58.0,True,7
STALKING,59.0,False,18
STALKING,59.0,True,2
STALKING,60.0,False,31
STALKING,60.0,True,6
STALKING,61.0,False,56
STALKING,61.0,True,10
STALKING,62.0,False,16
STALKING,62.0,True,8
STALKING,63.0,False,36
STALKING,63.0,True,8
STALKING,64.0,False,27
STALKING,64.0,True,2
STALKING,65.0,False,27
STALKING,65.0,True,2
STALKING,66.0,False,57
STALKING,66.0,True,7
STALKING,67.0,False,75
STALKING,67.0,True,7
STALKING,68.0,False,92
STALKING,68.0,True,8
STALKING,69.0,False,118
STALKING,69.0,True,6
STALKING,70.0,False,44
STALKING,70.0,True,7
STALKING,71.0,False,138
STALKING,71.0,True,7
STALKING,72.0,False,25
STALKING,72.0,True,1
STALKING,73.0,False,46
STALKING,73.0,True,8
STALKING,74.0,False,18
STALKING,74.0,True,4
STALKING,75.0,False,38
STALKING,75.0,True,5
STALKING,76.0,False,22
STALKING,76.0,True,6
STALKING,77.0,False,45
STALKING,77.0,True,9
THEFT,0.0,False,15
THEFT,1.0,False,22028
THEFT,1.0,True,2852
THEFT,2.0,False,21401
THEFT,2.0,True,1434
THEFT,3.0,False,23452
THEFT,3.0,True,2999
THEFT,4.0,False,13457
THEFT,4.0,True,1042
THEFT,5.0,False,12388
THEFT,5.0,True,1124
THEFT,6.0,False,49738
THEFT,6.0,True,4787
THEFT,7.0,False,46103
THEFT,7.0,True,3653
THEFT,8.0,False,90564
THEFT,8.0,True,14468
THEFT,9.0,False,1459
THEFT,9.0,True,60
THEFT,10.0,False,7551
THEFT,10.0,True,636
THEFT,11.0,False,6571
THEFT,11.0,True,398
THEFT,12.0,False,3250
THEFT,12.0,True,181
THEFT,13.0,False,6164
THEFT,13.0,True,820
THEFT,14.0,False,12645
THEFT,14.0,True,1018
THEFT,15.0,False,18197
THEFT,15.0,True,2848
THEFT,16.0,False,17765
THEFT,16.0,True,854
THEFT,17.0,False,9005
THEFT,17.0,True,663
THEFT,18.0,False,3602
THEFT,18.0,True,385
THEFT,19.0,False,21634
THEFT,19.0,True,3844
THEFT,20.0,False,6218
THEFT,20.0,True,646
THEFT,21.0,False,13963
THEFT,21.0,True,2235
THEFT,22.0,False,39583
THEFT,22.0,True,3677
THEFT,23.0,False,26946
THEFT,23.0,True,2756
THEFT,24.0,False,65026
THEFT,24.0,True,4225
THEFT,25.0,False,50632
THEFT,25.0,True,8560
THEFT,26.0,False,13353
THEFT,26.0,True,1387
THEFT,27.0,False,15989
THEFT,27.0,True,889
THEFT,28.0,False,63554
THEFT,28.0,True,8576
THEFT,29.0,False,23546
THEFT,29.0,True,2560
THEFT,30.0,False,18377
THEFT,30.0,True,1474
THEFT,31.0,False,13634
THEFT,31.0,True,1975
THEFT,32.0,False,74395
THEFT,32.0,True,16049
THEFT,33.0,False,14035
THEFT,33.0,True,1793
THEFT,34.0,False,6776
THEFT,34.0,True,329
THEFT,35.0,False,13802
THEFT,35.0,True,2043
THEFT,36.0,False,2833
THEFT,36.0,True,67
THEFT,37.0,False,3706
THEFT,37.0,True,633
THEFT,38.0,False,15488
THEFT,38.0,True,1293
THEFT,39.0,False,9294
THEFT,39.0,True,797
THEFT,40.0,False,9761
THEFT,40.0,True,709
THEFT,41.0,False,13814
THEFT,41.0,True,1479
THEFT,42.0,False,15003
THEFT,42.0,True,1026
THEFT,43.0,False,33384
THEFT,43.0,True,4020
THEFT,44.0,False,25817
THEFT,44.0,True,7271
THEFT,45.0,False,6598
THEFT,45.0,True,689
THEFT,46.0,False,17716
THEFT,46.0,True,1660
THEFT,47.0,False,1478
THEFT,47.0,True,28
THEFT,48.0,False,7229
THEFT,48.0,True,530
THEFT,49.0,False,25930
THEFT,49.0,True,1949
THEFT,50.0,False,4557
THEFT,50.0,True,814
THEFT,51.0,False,7453
THEFT,51.0,True,1370
THEFT,52.0,False,4828
THEFT,52.0,True,304
THEFT,53.0,False,14191
THEFT,53.0,True,805
THEFT,54.0,False,3290
THEFT,54.0,True,128
THEFT,55.0,False,2867
THEFT,55.0,True,229
THEFT,56.0,False,11332
THEFT,56.0,True,935
THEFT,57.0,False,5667
THEFT,57.0,True,551
THEFT,58.0,False,10237
THEFT,58.0,True,684
THEFT,59.0,False,5844
THEFT,59.0,True,1560
THEFT,60.0,False,9027
THEFT,60.0,True,710
THEFT,61.0,False,19406
THEFT,61.0,True,4105
THEFT,62.0,False,5554
THEFT,62.0,True,572
THEFT,63.0,False,9941
THEFT,63.0,True,1297
THEFT,64.0,False,5271
THEFT,64.0,True,289
THEFT,65.0,False,11566
THEFT,65.0,True,4538
THEFT,66.0,False,23437
THEFT,66.0,True,2698
THEFT,67.0,False,25463
THEFT,67.0,True,2309
THEFT,68.0,False,22753
THEFT,68.0,True,1816
THEFT,69.0,False,23076
THEFT,69.0,True,2492
THEFT,70.0,False,11860
THEFT,70.0,True,735
THEFT,71.0,False,28147
THEFT,71.0,True,2506
THEFT,72.0,False,6373
THEFT,72.0,True,414
THEFT,73.0,False,13827
THEFT,73.0,True,1295
THEFT,74.0,False,3476
THEFT,74.0,True,389
THEFT,75.0,False,10304
THEFT,75.0,True,1494
THEFT,76.0,False,11625
THEFT,76.0,True,837
THEFT,77.0,False,17552
THEFT,77.0,True,3521
WEAPONS VIOLATION,1.0,False,283
WEAPONS VIOLATION,1.0,True,722
WEAPONS VIOLATION,2.0,False,237
WEAPONS VIOLATION,2.0,True,373
WEAPONS VIOLATION,3.0,False,155
WEAPONS VIOLATION,3.0,True,464
WEAPONS VIOLATION,4.0,False,68
WEAPONS VIOLATION,4.0,True,140
WEAPONS VIOLATION,5.0,False,57
WEAPONS VIOLATION,5.0,True,93
WEAPONS VIOLATION,6.0,False,73
WEAPONS VIOLATION,6.0,True,301
WEAPONS VIOLATION,7.0,False,69
WEAPONS VIOLATION,7.0,True,199
WEAPONS VIOLATION,8.0,False,236
WEAPONS VIOLATION,8.0,True,1428
WEAPONS VIOLATION,9.0,False,3
WEAPONS VIOLATION,9.0,True,7
WEAPONS VIOLATION,10.0,False,34
WEAPONS VIOLATION,10.0,True,59
WEAPONS VIOLATION,11.0,False,32
WEAPONS VIOLATION,11.0,True,72
WEAPONS VIOLATION,12.0,False,24
WEAPONS VIOLATION,12.0,True,17
WEAPONS VIOLATION,13.0,False,60
WEAPONS VIOLATION,13.0,True,101
WEAPONS VIOLATION,14.0,False,230
WEAPONS VIOLATION,14.0,True,425
WEAPONS VIOLATION,15.0,False,196
WEAPONS VIOLATION,15.0,True,410
WEAPONS VIOLATION,16.0,False,214
WEAPONS VIOLATION,16.0,True,337
WEAPONS VIOLATION,17.0,False,70
WEAPONS VIOLATION,17.0,True,159
WEAPONS VIOLATION,18.0,False,59
WEAPONS VIOLATION,18.0,True,60
WEAPONS VIOLATION,19.0,False,588
WEAPONS VIOLATION,19.0,True,1269
WEAPONS VIOLATION,20.0,False,230
WEAPONS VIOLATION,20.0,True,548
WEAPONS VIOLATION,21.0,False,180
WEAPONS VIOLATION,21.0,True,344
WEAPONS VIOLATION,22.0,False,329
WEAPONS VIOLATION,22.0,True,764
WEAPONS VIOLATION,23.0,False,1108
WEAPONS VIOLATION,23.0,True,2901
WEAPONS VIOLATION,24.0,False,455
WEAPONS VIOLATION,24.0,True,1090
WEAPONS VIOLATION,25.0,False,2218
WEAPONS VIOLATION,25.0,True,5740
WEAPONS VIOLATION,26.0,False,745
WEAPONS VIOLATION,26.0,True,2272
WEAPONS VIOLATION,27.0,False,566
WEAPONS VIOLATION,27.0,True,1914
WEAPONS VIOLATION,28.0,False,356
WEAPONS VIOLATION,28.0,True,1164
WEAPONS VIOLATION,29.0,False,1072
WEAPONS VIOLATION,29.0,True,3697
WEAPONS VIOLATION,30.0,False,710
WEAPONS VIOLATION,30.0,True,1992
WEAPONS VIOLATION,31.0,False,281
WEAPONS VIOLATION,31.0,True,883
WEAPONS VIOLATION,32.0,False,74
WEAPONS VIOLATION,32.0,True,559
WEAPONS VIOLATION,33.0,False,58
WEAPONS VIOLATION,33.0,True,325
WEAPONS VIOLATION,34.0,False,89
WEAPONS VIOLATION,34.0,True,211
WEAPONS VIOLATION,35.0,False,220
WEAPONS VIOLATION,35.0,True,612
WEAPONS VIOLATION,36.0,False,104
WEAPONS VIOLATION,36.0,True,136
WEAPONS VIOLATION,37.0,False,143
WEAPONS VIOLATION,37.0,True,370
WEAPONS VIOLATION,38.0,False,484
WEAPONS VIOLATION,38.0,True,983
WEAPONS VIOLATION,39.0,False,142
WEAPONS VIOLATION,39.0,True,248
WEAPONS VIOLATION,40.0,False,398
WEAPONS VIOLATION,40.0,True,975
WEAPONS VIOLATION,41.0,False,64
WEAPONS VIOLATION,41.0,True,155
WEAPONS VIOLATION,42.0,False,561
WEAPONS VIOLATION,42.0,True,1547
WEAPONS VIOLATION,43.0,False,1105
WEAPONS VIOLATION,43.0,True,2644
WEAPONS VIOLATION,44.0,False,631
WEAPONS VIOLATION,44.0,True,2060
WEAPONS VIOLATION,45.0,False,216
WEAPONS VIOLATION,45.0,True,545
WEAPONS VIOLATION,46.0,False,768
WEAPONS VIOLATION,46.0,True,1931
WEAPONS VIOLATION,47.0,False,86
WEAPONS VIOLATION,47.0,True,162
WEAPONS VIOLATION,48.0,False,240
WEAPONS VIOLATION,48.0,True,497
WEAPONS VIOLATION,49.0,False,1178
WEAPONS VIOLATION,49.0,True,3171
WEAPONS VIOLATION,50.0,False,153
WEAPONS VIOLATION,50.0,True,411
WEAPONS VIOLATION,51.0,False,309
WEAPONS VIOLATION,51.0,True,661
WEAPONS VIOLATION,52.0,False,235
WEAPONS VIOLATION,52.0,True,468
WEAPONS VIOLATION,53.0,False,886
WEAPONS VIOLATION,53.0,True,2268
WEAPONS VIOLATION,54.0,False,230
WEAPONS VIOLATION,54.0,True,617
WEAPONS VIOLATION,55.0,False,56
WEAPONS VIOLATION,55.0,True,108
WEAPONS VIOLATION,56.0,False,343
WEAPONS VIOLATION,56.0,True,320
WEAPONS VIOLATION,57.0,False,146
WEAPONS VIOLATION,57.0,True,182
WEAPONS VIOLATION,58.0,False,384
WEAPONS VIOLATION,58.0,True,813
WEAPONS VIOLATION,59.0,False,136
WEAPONS VIOLATION,59.0,True,226
WEAPONS VIOLATION,60.0,False,181
WEAPONS VIOLATION,60.0,True,257
WEAPONS VIOLATION,61.0,False,1045
WEAPONS VIOLATION,61.0,True,2412
WEAPONS VIOLATION,62.0,False,117
WEAPONS VIOLATION,62.0,True,206
WEAPONS VIOLATION,63.0,False,378
WEAPONS VIOLATION,63.0,True,924
WEAPONS VIOLATION,64.0,False,90
WEAPONS VIOLATION,64.0,True,116
WEAPONS VIOLATION,65.0,False,173
WEAPONS VIOLATION,65.0,True,294
WEAPONS VIOLATION,66.0,False,833
WEAPONS VIOLATION,66.0,True,2307
WEAPONS VIOLATION,67.0,False,1283
WEAPONS VIOLATION,67.0,True,4108
WEAPONS VIOLATION,68.0,False,1021
WEAPONS VIOLATION,68.0,True,3631
WEAPONS VIOLATION,69.0,False,979
WEAPONS VIOLATION,69.0,True,2921
WEAPONS VIOLATION,70.0,False,309
WEAPONS VIOLATION,70.0,True,471
WEAPONS VIOLATION,71.0,False,975
WEAPONS VIOLATION,71.0,True,3381
WEAPONS VIOLATION,72.0,False,30
WEAPONS VIOLATION,72.0,True,125
WEAPONS VIOLATION,73.0,False,261
WEAPONS VIOLATION,73.0,True,1278
WEAPONS VIOLATION,74.0,False,14
WEAPONS VIOLATION,74.0,True,62
WEAPONS VIOLATION,75.0,False,134
WEAPONS VIOLATION,75.0,True,680
WEAPONS VIOLATION,76.0,False,27
WEAPONS VIOLATION,76.0,True,172
WEAPONS VIOLATION,77.0,False,78
WEAPONS VIOLATION,77.0,True,231
